customer_id,month,plan,mrr,acquisition_channel
CUST-02110,2024-10-01,Pro,15,Organic Search
CUST-02110,2024-11-01,Pro,15,Organic Search
CUST-02110,2024-12-01,Pro,15,Organic Search
CUST-02111,2024-02-01,Pro,15,Paid Ads
CUST-02111,2024-03-01,Pro,15,Paid Ads
CUST-02112,2024-02-01,Pro,15,Referral
CUST-02112,2024-03-01,Pro,15,Referral
CUST-02112,2024-04-01,Free,0,Referral
CUST-02112,2024-05-01,Free,0,Referral
CUST-02113,2024-02-01,Enterprise,199,Outbound Sales
CUST-02113,2024-03-01,Enterprise,199,Outbound Sales
CUST-02113,2024-04-01,Enterprise,199,Outbound Sales
CUST-02113,2024-05-01,Enterprise,199,Outbound Sales
CUST-02113,2024-06-01,Enterprise,199,Outbound Sales
CUST-02113,2024-07-01,Enterprise,199,Outbound Sales
CUST-02113,2024-08-01,Enterprise,199,Outbound Sales
CUST-02113,2024-09-01,Enterprise,199,Outbound Sales
CUST-02113,2024-10-01,Enterprise,199,Outbound Sales
CUST-02113,2024-11-01,Enterprise,199,Outbound Sales
CUST-02113,2024-12-01,Enterprise,199,Outbound Sales
CUST-02114,2024-02-01,Free,0,Paid Ads
CUST-02114,2024-03-01,Free,0,Paid Ads
CUST-02114,2024-04-01,Free,0,Paid Ads
CUST-02114,2024-05-01,Free,0,Paid Ads
CUST-02114,2024-06-01,Free,0,Paid Ads
CUST-02115,2024-02-01,Pro,15,Referral
CUST-02115,2024-03-01,Pro,15,Referral
CUST-02115,2024-04-01,Pro,15,Referral
CUST-02115,2024-05-01,Pro,15,Referral
CUST-02115,2024-06-01,Pro,15,Referral
CUST-02115,2024-07-01,Pro,15,Referral
CUST-02115,2024-08-01,Free,0,Referral
CUST-02115,2024-09-01,Free,0,Referral
CUST-02115,2024-10-01,Free,0,Referral
CUST-02116,2024-02-01,Pro,15,Paid Ads
CUST-02117,2024-02-01,Pro,15,Organic Search
CUST-02118,2024-02-01,Free,0,Organic Search
CUST-02118,2024-03-01,Free,0,Organic Search
CUST-02119,2024-02-01,Enterprise,199,Outbound Sales
CUST-02119,2024-03-01,Enterprise,199,Outbound Sales
CUST-02119,2024-04-01,Enterprise,199,Outbound Sales
CUST-02119,2024-05-01,Enterprise,199,Outbound Sales
CUST-02119,2024-06-01,Enterprise,199,Outbound Sales
CUST-02119,2024-07-01,Enterprise,199,Outbound Sales
CUST-02119,2024-08-01,Enterprise,199,Outbound Sales
CUST-02119,2024-09-01,Enterprise,199,Outbound Sales
CUST-02119,2024-10-01,Enterprise,199,Outbound Sales
CUST-02119,2024-11-01,Enterprise,199,Outbound Sales
CUST-02119,2024-12-01,Enterprise,199,Outbound Sales
CUST-02120,2024-02-01,Business,49,Organic Search
CUST-02120,2024-03-01,Business,49,Organic Search
CUST-02120,2024-04-01,Business,49,Organic Search
CUST-02120,2024-05-01,Business,49,Organic Search
CUST-02120,2024-06-01,Business,49,Organic Search
CUST-02120,2024-07-01,Business,49,Organic Search
CUST-02120,2024-08-01,Business,49,Organic Search
CUST-02120,2024-09-01,Business,49,Organic Search
CUST-02120,2024-10-01,Business,49,Organic Search
CUST-02120,2024-11-01,Business,49,Organic Search
CUST-02120,2024-12-01,Business,49,Organic Search
CUST-02121,2024-02-01,Business,49,Content Marketing
CUST-02121,2024-03-01,Business,49,Content Marketing
CUST-02122,2024-02-01,Free,0,Organic Search
CUST-02123,2024-02-01,Business,49,Content Marketing
CUST-02123,2024-03-01,Business,49,Content Marketing
CUST-02123,2024-04-01,Business,49,Content Marketing
CUST-02123,2024-05-01,Business,49,Content Marketing
CUST-02123,2024-06-01,Business,49,Content Marketing
CUST-02123,2024-07-01,Business,49,Content Marketing
CUST-02123,2024-08-01,Business,49,Content Marketing
CUST-02123,2024-09-01,Business,49,Content Marketing
CUST-02123,2024-10-01,Business,49,Content Marketing
CUST-02124,2024-02-01,Pro,15,Organic Search
CUST-02124,2024-03-01,Pro,15,Organic Search
CUST-02124,2024-04-01,Pro,15,Organic Search
CUST-02124,2024-05-01,Pro,15,Organic Search
CUST-02124,2024-06-01,Business,49,Organic Search
CUST-02124,2024-07-01,Business,49,Organic Search
CUST-02124,2024-08-01,Business,49,Organic Search
CUST-02124,2024-09-01,Business,49,Organic Search
CUST-02124,2024-10-01,Business,49,Organic Search
CUST-02124,2024-11-01,Business,49,Organic Search
CUST-02124,2024-12-01,Business,49,Organic Search
CUST-02125,2024-02-01,Enterprise,199,Outbound Sales
CUST-02125,2024-03-01,Enterprise,199,Outbound Sales
CUST-02125,2024-04-01,Enterprise,199,Outbound Sales
CUST-02125,2024-05-01,Enterprise,199,Outbound Sales
CUST-02125,2024-06-01,Enterprise,199,Outbound Sales
CUST-02125,2024-07-01,Enterprise,199,Outbound Sales
CUST-02125,2024-08-01,Enterprise,199,Outbound Sales
CUST-02125,2024-09-01,Enterprise,199,Outbound Sales
CUST-02125,2024-10-01,Enterprise,199,Outbound Sales
CUST-02125,2024-11-01,Enterprise,199,Outbound Sales
CUST-02125,2024-12-01,Enterprise,199,Outbound Sales
CUST-02126,2024-02-01,Free,0,Referral
CUST-02126,2024-03-01,Free,0,Referral
CUST-02126,2024-04-01,Free,0,Referral
CUST-02126,2024-05-01,Free,0,Referral
CUST-02126,2024-06-01,Free,0,Referral
CUST-02126,2024-07-01,Free,0,Referral
CUST-02126,2024-08-01,Pro,15,Referral
CUST-02126,2024-09-01,Pro,15,Referral
CUST-02126,2024-10-01,Pro,15,Referral
CUST-02126,2024-11-01,Pro,15,Referral
CUST-02126,2024-12-01,Pro,15,Referral
CUST-02127,2024-02-01,Pro,15,Organic Search
CUST-02127,2024-03-01,Pro,15,Organic Search
CUST-02127,2024-04-01,Pro,15,Organic Search
CUST-02127,2024-05-01,Pro,15,Organic Search
CUST-02127,2024-06-01,Pro,15,Organic Search
CUST-02127,2024-07-01,Pro,15,Organic Search
CUST-02127,2024-08-01,Pro,15,Organic Search
CUST-02127,2024-09-01,Pro,15,Organic Search
CUST-02127,2024-10-01,Pro,15,Organic Search
CUST-02127,2024-11-01,Pro,15,Organic Search
CUST-02127,2024-12-01,Pro,15,Organic Search
CUST-02128,2024-02-01,Business,49,Referral
CUST-02128,2024-03-01,Business,49,Referral
CUST-02128,2024-04-01,Business,49,Referral
CUST-02128,2024-05-01,Business,49,Referral
CUST-02128,2024-06-01,Business,49,Referral
CUST-02128,2024-07-01,Business,49,Referral
CUST-02128,2024-08-01,Business,49,Referral
CUST-02128,2024-09-01,Business,49,Referral
CUST-02128,2024-10-01,Business,49,Referral
CUST-02128,2024-11-01,Business,49,Referral
CUST-02128,2024-12-01,Business,49,Referral
CUST-02129,2024-02-01,Free,0,Paid Ads
CUST-02130,2024-02-01,Business,49,Organic Search
CUST-02130,2024-03-01,Business,49,Organic Search
CUST-02130,2024-04-01,Business,49,Organic Search
CUST-02130,2024-05-01,Business,49,Organic Search
CUST-02130,2024-06-01,Business,49,Organic Search
CUST-02131,2024-02-01,Pro,15,Organic Search
CUST-02131,2024-03-01,Pro,15,Organic Search
CUST-02131,2024-04-01,Pro,15,Organic Search
CUST-02131,2024-05-01,Pro,15,Organic Search
CUST-02131,2024-06-01,Pro,15,Organic Search
CUST-02131,2024-07-01,Pro,15,Organic Search
CUST-02131,2024-08-01,Pro,15,Organic Search
CUST-02131,2024-09-01,Pro,15,Organic Search
CUST-02131,2024-10-01,Pro,15,Organic Search
CUST-02131,2024-11-01,Pro,15,Organic Search
CUST-02131,2024-12-01,Pro,15,Organic Search
CUST-02132,2024-02-01,Pro,15,Referral
CUST-02132,2024-03-01,Pro,15,Referral
CUST-02132,2024-04-01,Pro,15,Referral
CUST-02132,2024-05-01,Pro,15,Referral
CUST-02132,2024-06-01,Pro,15,Referral
CUST-02132,2024-07-01,Pro,15,Referral
CUST-02132,2024-08-01,Pro,15,Referral
CUST-02133,2024-02-01,Pro,15,Referral
CUST-02133,2024-03-01,Pro,15,Referral
CUST-02133,2024-04-01,Pro,15,Referral
CUST-02133,2024-05-01,Pro,15,Referral
CUST-02133,2024-06-01,Pro,15,Referral
CUST-02133,2024-07-01,Pro,15,Referral
CUST-02133,2024-08-01,Pro,15,Referral
CUST-02133,2024-09-01,Pro,15,Referral
CUST-02133,2024-10-01,Pro,15,Referral
CUST-02133,2024-11-01,Pro,15,Referral
CUST-02133,2024-12-01,Pro,15,Referral
CUST-02134,2024-02-01,Free,0,Organic Search
CUST-02134,2024-03-01,Free,0,Organic Search
CUST-02134,2024-04-01,Free,0,Organic Search
CUST-02134,2024-05-01,Free,0,Organic Search
CUST-02134,2024-06-01,Free,0,Organic Search
CUST-02134,2024-07-01,Free,0,Organic Search
CUST-02134,2024-08-01,Free,0,Organic Search
CUST-02134,2024-09-01,Free,0,Organic Search
CUST-02134,2024-10-01,Free,0,Organic Search
CUST-02134,2024-11-01,Free,0,Organic Search
CUST-02134,2024-12-01,Free,0,Organic Search
CUST-02135,2024-02-01,Free,0,Content Marketing
CUST-02135,2024-03-01,Pro,15,Content Marketing
CUST-02135,2024-04-01,Pro,15,Content Marketing
CUST-02135,2024-05-01,Pro,15,Content Marketing
CUST-02135,2024-06-01,Pro,15,Content Marketing
CUST-02135,2024-07-01,Pro,15,Content Marketing
CUST-02135,2024-08-01,Pro,15,Content Marketing
CUST-02135,2024-09-01,Pro,15,Content Marketing
CUST-02135,2024-10-01,Pro,15,Content Marketing
CUST-02135,2024-11-01,Pro,15,Content Marketing
CUST-02136,2024-02-01,Free,0,Organic Search
CUST-02136,2024-03-01,Free,0,Organic Search
CUST-02136,2024-04-01,Free,0,Organic Search
CUST-02136,2024-05-01,Free,0,Organic Search
CUST-02137,2024-02-01,Free,0,Organic Search
CUST-02137,2024-03-01,Free,0,Organic Search
CUST-02138,2024-02-01,Free,0,Paid Ads
CUST-02138,2024-03-01,Free,0,Paid Ads
CUST-02138,2024-04-01,Free,0,Paid Ads
CUST-02139,2024-02-01,Pro,15,Organic Search
CUST-02140,2024-02-01,Free,0,Organic Search
CUST-02140,2024-03-01,Free,0,Organic Search
CUST-02140,2024-04-01,Pro,15,Organic Search
CUST-02140,2024-05-01,Pro,15,Organic Search
CUST-02140,2024-06-01,Pro,15,Organic Search
CUST-02140,2024-07-01,Pro,15,Organic Search
CUST-02140,2024-08-01,Pro,15,Organic Search
CUST-02140,2024-09-01,Pro,15,Organic Search
CUST-02140,2024-10-01,Pro,15,Organic Search
CUST-02140,2024-11-01,Pro,15,Organic Search
CUST-02140,2024-12-01,Pro,15,Organic Search
CUST-02141,2024-02-01,Free,0,Paid Ads
CUST-02141,2024-03-01,Free,0,Paid Ads
CUST-02141,2024-04-01,Free,0,Paid Ads
CUST-02141,2024-05-01,Free,0,Paid Ads
CUST-02142,2024-03-01,Free,0,Paid Ads
CUST-02142,2024-04-01,Free,0,Paid Ads
CUST-02142,2024-05-01,Free,0,Paid Ads
CUST-02142,2024-06-01,Free,0,Paid Ads
CUST-02142,2024-07-01,Free,0,Paid Ads
CUST-02142,2024-08-01,Free,0,Paid Ads
CUST-02143,2024-03-01,Free,0,Paid Ads
CUST-02143,2024-04-01,Free,0,Paid Ads
CUST-02143,2024-05-01,Free,0,Paid Ads
CUST-02144,2024-03-01,Pro,15,Paid Ads
CUST-02144,2024-04-01,Pro,15,Paid Ads
CUST-02144,2024-05-01,Pro,15,Paid Ads
CUST-02144,2024-06-01,Pro,15,Paid Ads
CUST-02144,2024-07-01,Pro,15,Paid Ads
CUST-02144,2024-08-01,Pro,15,Paid Ads
CUST-02144,2024-09-01,Pro,15,Paid Ads
CUST-02144,2024-10-01,Pro,15,Paid Ads
CUST-02144,2024-11-01,Pro,15,Paid Ads
CUST-02144,2024-12-01,Pro,15,Paid Ads
CUST-02145,2024-03-01,Pro,15,Organic Search
CUST-02145,2024-04-01,Pro,15,Organic Search
CUST-02145,2024-05-01,Pro,15,Organic Search
CUST-02145,2024-06-01,Pro,15,Organic Search
CUST-02145,2024-07-01,Pro,15,Organic Search
CUST-02145,2024-08-01,Pro,15,Organic Search
CUST-02145,2024-09-01,Pro,15,Organic Search
CUST-02145,2024-10-01,Pro,15,Organic Search
CUST-02145,2024-11-01,Pro,15,Organic Search
CUST-02145,2024-12-01,Pro,15,Organic Search
CUST-02146,2024-03-01,Free,0,Content Marketing
CUST-02146,2024-04-01,Free,0,Content Marketing
CUST-02146,2024-05-01,Free,0,Content Marketing
CUST-02146,2024-06-01,Free,0,Content Marketing
CUST-02146,2024-07-01,Free,0,Content Marketing
CUST-02146,2024-08-01,Free,0,Content Marketing
CUST-02146,2024-09-01,Free,0,Content Marketing
CUST-02146,2024-10-01,Free,0,Content Marketing
CUST-02146,2024-11-01,Free,0,Content Marketing
CUST-02146,2024-12-01,Free,0,Content Marketing
CUST-02147,2024-03-01,Pro,15,Paid Ads
CUST-02147,2024-04-01,Pro,15,Paid Ads
CUST-02148,2024-03-01,Pro,15,Organic Search
CUST-02148,2024-04-01,Pro,15,Organic Search
CUST-02148,2024-05-01,Pro,15,Organic Search
CUST-02148,2024-06-01,Pro,15,Organic Search
CUST-02148,2024-07-01,Pro,15,Organic Search
CUST-02148,2024-08-01,Pro,15,Organic Search
CUST-02148,2024-09-01,Pro,15,Organic Search
CUST-02148,2024-10-01,Pro,15,Organic Search
CUST-02148,2024-11-01,Pro,15,Organic Search
CUST-02148,2024-12-01,Free,0,Organic Search
CUST-02149,2024-03-01,Free,0,Paid Ads
CUST-02150,2024-03-01,Pro,15,Paid Ads
CUST-02151,2024-03-01,Pro,15,Referral
CUST-02151,2024-04-01,Pro,15,Referral
CUST-02151,2024-05-01,Pro,15,Referral
CUST-02151,2024-06-01,Pro,15,Referral
CUST-02151,2024-07-01,Pro,15,Referral
CUST-02151,2024-08-01,Pro,15,Referral
CUST-02151,2024-09-01,Pro,15,Referral
CUST-02151,2024-10-01,Business,49,Referral
CUST-02151,2024-11-01,Business,49,Referral
CUST-02151,2024-12-01,Business,49,Referral
CUST-02152,2024-03-01,Free,0,Paid Ads
CUST-02152,2024-04-01,Free,0,Paid Ads
CUST-02152,2024-05-01,Free,0,Paid Ads
CUST-02152,2024-06-01,Free,0,Paid Ads
CUST-02153,2024-03-01,Pro,15,Organic Search
CUST-02153,2024-04-01,Pro,15,Organic Search
CUST-02153,2024-05-01,Free,0,Organic Search
CUST-02153,2024-06-01,Free,0,Organic Search
CUST-02153,2024-07-01,Free,0,Organic Search
CUST-02153,2024-08-01,Free,0,Organic Search
CUST-02153,2024-09-01,Free,0,Organic Search
CUST-02153,2024-10-01,Free,0,Organic Search
CUST-02153,2024-11-01,Free,0,Organic Search
CUST-02153,2024-12-01,Free,0,Organic Search
CUST-02154,2024-03-01,Free,0,Content Marketing
CUST-02154,2024-04-01,Free,0,Content Marketing
CUST-02154,2024-05-01,Free,0,Content Marketing
CUST-02154,2024-06-01,Free,0,Content Marketing
CUST-02154,2024-07-01,Free,0,Content Marketing
CUST-02155,2024-03-01,Pro,15,Paid Ads
CUST-02155,2024-04-01,Pro,15,Paid Ads
CUST-02156,2024-03-01,Pro,15,Organic Search
CUST-02156,2024-04-01,Pro,15,Organic Search
CUST-02156,2024-05-01,Pro,15,Organic Search
CUST-02156,2024-06-01,Pro,15,Organic Search
CUST-02156,2024-07-01,Pro,15,Organic Search
CUST-02156,2024-08-01,Pro,15,Organic Search
CUST-02156,2024-09-01,Pro,15,Organic Search
CUST-02156,2024-10-01,Pro,15,Organic Search
CUST-02157,2024-03-01,Free,0,Content Marketing
CUST-02158,2024-03-01,Free,0,Referral
CUST-02159,2024-03-01,Free,0,Referral
CUST-02159,2024-04-01,Free,0,Referral
CUST-02159,2024-05-01,Free,0,Referral
CUST-02159,2024-06-01,Free,0,Referral
CUST-02159,2024-07-01,Free,0,Referral
CUST-02159,2024-08-01,Free,0,Referral
CUST-02159,2024-09-01,Free,0,Referral
CUST-02159,2024-10-01,Free,0,Referral
CUST-02159,2024-11-01,Free,0,Referral
CUST-02159,2024-12-01,Free,0,Referral
CUST-02160,2024-03-01,Pro,15,Paid Ads
CUST-02160,2024-04-01,Pro,15,Paid Ads
CUST-02160,2024-05-01,Pro,15,Paid Ads
CUST-02160,2024-06-01,Pro,15,Paid Ads
CUST-02160,2024-07-01,Pro,15,Paid Ads
CUST-02160,2024-08-01,Pro,15,Paid Ads
CUST-02160,2024-09-01,Pro,15,Paid Ads
CUST-02160,2024-10-01,Pro,15,Paid Ads
CUST-02160,2024-11-01,Pro,15,Paid Ads
CUST-02160,2024-12-01,Pro,15,Paid Ads
CUST-02161,2024-03-01,Free,0,Paid Ads
CUST-02162,2024-03-01,Free,0,Paid Ads
CUST-02162,2024-04-01,Free,0,Paid Ads
CUST-02162,2024-05-01,Free,0,Paid Ads
CUST-02162,2024-06-01,Free,0,Paid Ads
CUST-02162,2024-07-01,Free,0,Paid Ads
CUST-02162,2024-08-01,Free,0,Paid Ads
CUST-02163,2024-03-01,Business,49,Organic Search
CUST-02163,2024-04-01,Business,49,Organic Search
CUST-02163,2024-05-01,Business,49,Organic Search
CUST-02163,2024-06-01,Business,49,Organic Search
CUST-02163,2024-07-01,Business,49,Organic Search
CUST-02163,2024-08-01,Business,49,Organic Search
CUST-02163,2024-09-01,Business,49,Organic Search
CUST-02163,2024-10-01,Business,49,Organic Search
CUST-02163,2024-11-01,Business,49,Organic Search
CUST-02163,2024-12-01,Business,49,Organic Search
CUST-02164,2024-03-01,Business,49,Organic Search
CUST-02164,2024-04-01,Business,49,Organic Search
CUST-02164,2024-05-01,Business,49,Organic Search
CUST-02164,2024-06-01,Business,49,Organic Search
CUST-02164,2024-07-01,Business,49,Organic Search
CUST-02164,2024-08-01,Business,49,Organic Search
CUST-02164,2024-09-01,Business,49,Organic Search
CUST-02164,2024-10-01,Business,49,Organic Search
CUST-02165,2024-03-01,Enterprise,199,Outbound Sales
CUST-02165,2024-04-01,Enterprise,199,Outbound Sales
CUST-02165,2024-05-01,Enterprise,199,Outbound Sales
CUST-02165,2024-06-01,Enterprise,199,Outbound Sales
CUST-02165,2024-07-01,Enterprise,199,Outbound Sales
CUST-02165,2024-08-01,Enterprise,199,Outbound Sales
CUST-02165,2024-09-01,Enterprise,199,Outbound Sales
CUST-02165,2024-10-01,Enterprise,199,Outbound Sales
CUST-02165,2024-11-01,Business,49,Outbound Sales
CUST-02165,2024-12-01,Business,49,Outbound Sales
CUST-02166,2024-03-01,Pro,15,Referral
CUST-02166,2024-04-01,Pro,15,Referral
CUST-02166,2024-05-01,Pro,15,Referral
CUST-02167,2024-03-01,Free,0,Paid Ads
CUST-02168,2024-03-01,Pro,15,Organic Search
CUST-02168,2024-04-01,Pro,15,Organic Search
CUST-02168,2024-05-01,Pro,15,Organic Search
CUST-02168,2024-06-01,Business,49,Organic Search
CUST-02169,2024-03-01,Pro,15,Referral
CUST-02169,2024-04-01,Pro,15,Referral
CUST-02169,2024-05-01,Pro,15,Referral
CUST-02169,2024-06-01,Pro,15,Referral
CUST-02169,2024-07-01,Pro,15,Referral
CUST-02169,2024-08-01,Pro,15,Referral
CUST-02169,2024-09-01,Pro,15,Referral
CUST-02169,2024-10-01,Pro,15,Referral
CUST-02169,2024-11-01,Pro,15,Referral
CUST-02169,2024-12-01,Pro,15,Referral
CUST-02170,2024-03-01,Free,0,Organic Search
CUST-02171,2024-03-01,Pro,15,Organic Search
CUST-02171,2024-04-01,Pro,15,Organic Search
CUST-02172,2024-03-01,Free,0,Organic Search
CUST-02172,2024-04-01,Free,0,Organic Search
CUST-02172,2024-05-01,Free,0,Organic Search
CUST-02172,2024-06-01,Free,0,Organic Search
CUST-02172,2024-07-01,Free,0,Organic Search
CUST-02173,2024-03-01,Free,0,Referral
CUST-02173,2024-04-01,Free,0,Referral
CUST-02173,2024-05-01,Free,0,Referral
CUST-02173,2024-06-01,Free,0,Referral
CUST-02173,2024-07-01,Pro,15,Referral
CUST-02173,2024-08-01,Pro,15,Referral
CUST-02173,2024-09-01,Pro,15,Referral
CUST-02173,2024-10-01,Pro,15,Referral
CUST-02173,2024-11-01,Pro,15,Referral
CUST-02173,2024-12-01,Pro,15,Referral
CUST-02174,2024-03-01,Business,49,Referral
CUST-02174,2024-04-01,Business,49,Referral
CUST-02174,2024-05-01,Business,49,Referral
CUST-02174,2024-06-01,Business,49,Referral
CUST-02174,2024-07-01,Business,49,Referral
CUST-02174,2024-08-01,Business,49,Referral
CUST-02174,2024-09-01,Business,49,Referral
CUST-02174,2024-10-01,Pro,15,Referral
CUST-02174,2024-11-01,Pro,15,Referral
CUST-02175,2024-03-01,Free,0,Organic Search
CUST-02175,2024-04-01,Free,0,Organic Search
CUST-02176,2024-03-01,Free,0,Organic Search
CUST-02176,2024-04-01,Free,0,Organic Search
CUST-02177,2024-03-01,Pro,15,Referral
CUST-02177,2024-04-01,Pro,15,Referral
CUST-02177,2024-05-01,Pro,15,Referral
CUST-02177,2024-06-01,Pro,15,Referral
CUST-02177,2024-07-01,Pro,15,Referral
CUST-02177,2024-08-01,Pro,15,Referral
CUST-02177,2024-09-01,Pro,15,Referral
CUST-02177,2024-10-01,Pro,15,Referral
CUST-02177,2024-11-01,Pro,15,Referral
CUST-02177,2024-12-01,Pro,15,Referral
CUST-02178,2024-03-01,Free,0,Paid Ads
CUST-02178,2024-04-01,Free,0,Paid Ads
CUST-02179,2024-03-01,Free,0,Referral
CUST-02179,2024-04-01,Free,0,Referral
CUST-02180,2024-03-01,Free,0,Organic Search
CUST-02180,2024-04-01,Free,0,Organic Search
CUST-02180,2024-05-01,Free,0,Organic Search
CUST-02180,2024-06-01,Free,0,Organic Search
CUST-02180,2024-07-01,Free,0,Organic Search
CUST-02180,2024-08-01,Free,0,Organic Search
CUST-02180,2024-09-01,Free,0,Organic Search
CUST-02180,2024-10-01,Free,0,Organic Search
CUST-02180,2024-11-01,Free,0,Organic Search
CUST-02180,2024-12-01,Free,0,Organic Search
CUST-02181,2024-03-01,Pro,15,Referral
CUST-02181,2024-04-01,Pro,15,Referral
CUST-02181,2024-05-01,Pro,15,Referral
CUST-02181,2024-06-01,Pro,15,Referral
CUST-02181,2024-07-01,Pro,15,Referral
CUST-02181,2024-08-01,Pro,15,Referral
CUST-02181,2024-09-01,Pro,15,Referral
CUST-02181,2024-10-01,Pro,15,Referral
CUST-02181,2024-11-01,Pro,15,Referral
CUST-02181,2024-12-01,Pro,15,Referral
CUST-02182,2024-03-01,Free,0,Content Marketing
CUST-02183,2024-03-01,Free,0,Paid Ads
CUST-02184,2024-03-01,Free,0,Organic Search
CUST-02184,2024-04-01,Free,0,Organic Search
CUST-02184,2024-05-01,Free,0,Organic Search
CUST-02184,2024-06-01,Free,0,Organic Search
CUST-02184,2024-07-01,Free,0,Organic Search
CUST-02185,2024-03-01,Pro,15,Referral
CUST-02185,2024-04-01,Pro,15,Referral
CUST-02185,2024-05-01,Pro,15,Referral
CUST-02186,2024-03-01,Pro,15,Paid Ads
CUST-02186,2024-04-01,Pro,15,Paid Ads
CUST-02186,2024-05-01,Pro,15,Paid Ads
CUST-02186,2024-06-01,Pro,15,Paid Ads
CUST-02186,2024-07-01,Pro,15,Paid Ads
CUST-02186,2024-08-01,Pro,15,Paid Ads
CUST-02186,2024-09-01,Business,49,Paid Ads
CUST-02186,2024-10-01,Business,49,Paid Ads
CUST-02186,2024-11-01,Business,49,Paid Ads
CUST-02186,2024-12-01,Business,49,Paid Ads
CUST-02187,2024-03-01,Free,0,Organic Search
CUST-02187,2024-04-01,Free,0,Organic Search
CUST-02187,2024-05-01,Free,0,Organic Search
CUST-02188,2024-03-01,Free,0,Organic Search
CUST-02189,2024-03-01,Pro,15,Content Marketing
CUST-02189,2024-04-01,Pro,15,Content Marketing
CUST-02189,2024-05-01,Pro,15,Content Marketing
CUST-02189,2024-06-01,Pro,15,Content Marketing
CUST-02189,2024-07-01,Pro,15,Content Marketing
CUST-02189,2024-08-01,Pro,15,Content Marketing
CUST-02189,2024-09-01,Pro,15,Content Marketing
CUST-02189,2024-10-01,Pro,15,Content Marketing
CUST-02189,2024-11-01,Business,49,Content Marketing
CUST-02189,2024-12-01,Business,49,Content Marketing
CUST-02190,2024-03-01,Pro,15,Paid Ads
CUST-02190,2024-04-01,Pro,15,Paid Ads
CUST-02190,2024-05-01,Pro,15,Paid Ads
CUST-02190,2024-06-01,Pro,15,Paid Ads
CUST-02190,2024-07-01,Pro,15,Paid Ads
CUST-02190,2024-08-01,Pro,15,Paid Ads
CUST-02190,2024-09-01,Pro,15,Paid Ads
CUST-02190,2024-10-01,Pro,15,Paid Ads
CUST-02190,2024-11-01,Pro,15,Paid Ads
CUST-02190,2024-12-01,Pro,15,Paid Ads
CUST-02191,2024-03-01,Pro,15,Content Marketing
CUST-02191,2024-04-01,Pro,15,Content Marketing
CUST-02191,2024-05-01,Pro,15,Content Marketing
CUST-02191,2024-06-01,Pro,15,Content Marketing
CUST-02191,2024-07-01,Pro,15,Content Marketing
CUST-02191,2024-08-01,Pro,15,Content Marketing
CUST-02191,2024-09-01,Pro,15,Content Marketing
CUST-02191,2024-10-01,Pro,15,Content Marketing
CUST-02191,2024-11-01,Pro,15,Content Marketing
CUST-02191,2024-12-01,Pro,15,Content Marketing
CUST-02192,2024-03-01,Free,0,Paid Ads
CUST-02192,2024-04-01,Free,0,Paid Ads
CUST-02192,2024-05-01,Free,0,Paid Ads
CUST-02192,2024-06-01,Free,0,Paid Ads
CUST-02192,2024-07-01,Free,0,Paid Ads
CUST-02193,2024-03-01,Free,0,Paid Ads
CUST-02194,2024-03-01,Free,0,Organic Search
CUST-02194,2024-04-01,Free,0,Organic Search
CUST-02194,2024-05-01,Free,0,Organic Search
CUST-02194,2024-06-01,Free,0,Organic Search
CUST-02194,2024-07-01,Free,0,Organic Search
CUST-02194,2024-08-01,Free,0,Organic Search
CUST-02194,2024-09-01,Free,0,Organic Search
CUST-02194,2024-10-01,Free,0,Organic Search
CUST-02195,2024-03-01,Pro,15,Referral
CUST-02195,2024-04-01,Pro,15,Referral
CUST-02195,2024-05-01,Pro,15,Referral
CUST-02195,2024-06-01,Pro,15,Referral
CUST-02195,2024-07-01,Pro,15,Referral
CUST-02195,2024-08-01,Pro,15,Referral
CUST-02195,2024-09-01,Pro,15,Referral
CUST-02195,2024-10-01,Pro,15,Referral
CUST-02195,2024-11-01,Pro,15,Referral
CUST-02195,2024-12-01,Pro,15,Referral
CUST-02196,2024-03-01,Pro,15,Organic Search
CUST-02196,2024-04-01,Pro,15,Organic Search
CUST-02196,2024-05-01,Pro,15,Organic Search
CUST-02196,2024-06-01,Pro,15,Organic Search
CUST-02196,2024-07-01,Pro,15,Organic Search
CUST-02196,2024-08-01,Pro,15,Organic Search
CUST-02196,2024-09-01,Pro,15,Organic Search
CUST-02196,2024-10-01,Pro,15,Organic Search
CUST-02196,2024-11-01,Pro,15,Organic Search
CUST-02196,2024-12-01,Pro,15,Organic Search
CUST-02197,2024-03-01,Free,0,Paid Ads
CUST-02198,2024-03-01,Free,0,Organic Search
CUST-02198,2024-04-01,Free,0,Organic Search
CUST-02198,2024-05-01,Free,0,Organic Search
CUST-02198,2024-06-01,Free,0,Organic Search
CUST-02198,2024-07-01,Free,0,Organic Search
CUST-02198,2024-08-01,Free,0,Organic Search
CUST-02198,2024-09-01,Free,0,Organic Search
CUST-02198,2024-10-01,Free,0,Organic Search
CUST-02198,2024-11-01,Free,0,Organic Search
CUST-02198,2024-12-01,Free,0,Organic Search
CUST-02199,2024-03-01,Free,0,Paid Ads
CUST-02200,2024-03-01,Pro,15,Paid Ads
CUST-02200,2024-04-01,Pro,15,Paid Ads
CUST-02200,2024-05-01,Pro,15,Paid Ads
CUST-02200,2024-06-01,Pro,15,Paid Ads
CUST-02200,2024-07-01,Business,49,Paid Ads
